FIPStxt,State,Area_name,Median_Household_Income_2016
28027,MS,Coahoma County, MS,26,815
28029,MS,Copiah County, MS,34,450
28031,MS,Covington County, MS,33,348
28033,MS,DeSoto County, MS,64,138
28035,MS,Forrest County, MS,36,709
28037,MS,Franklin County, MS,37,533
28039,MS,George County, MS,50,705
28041,MS,Greene County, MS,39,559
28043,MS,Grenada County, MS,37,419
28045,MS,Hancock County, MS,45,369
28047,MS,Harrison County, MS,42,988
28049,MS,Hinds County, MS,42,903
28051,MS,Holmes County, MS,22,045
28053,MS,Humphreys County, MS,25,506
28055,MS,Issaquena County, MS,26,957
28057,MS,Itawamba County, MS,40,644
28059,MS,Jackson County, MS,53,288
28061,MS,Jasper County, MS,34,806
28063,MS,Jefferson County, MS,26,731
28065,MS,Jefferson Davis County, MS,30,815
28067,MS,Jones County, MS,40,283
28069,MS,Kemper County, MS,31,018
28071,MS,Lafayette County, MS,42,287
28073,MS,Lamar County, MS,57,419
28075,MS,Lauderdale County, MS,40,949
28077,MS,Lawrence County, MS,42,291
28079,MS,Leake County, MS,35,644
28081,MS,Lee County, MS,43,834
28083,MS,Leflore County, MS,27,573
28085,MS,Lincoln County, MS,39,701
28087,MS,Lowndes County, MS,44,142
28089,MS,Madison County, MS,65,870
28091,MS,Marion County, MS,33,416
28093,MS,Marshall County, MS,37,561
28095,MS,Monroe County, MS,38,208
28097,MS,Montgomery County, MS,34,946
28099,MS,Neshoba County, MS,37,195
28101,MS,Newton County, MS,37,468
28103,MS,Noxubee County, MS,29,330
28105,MS,Oktibbeha County, MS,36,105
28107,MS,Panola County, MS,35,570
28109,MS,Pearl River County, MS,43,654
28111,MS,Perry County, MS,38,064
28113,MS,Pike County, MS,32,485
28115,MS,Pontotoc County, MS,41,455
28117,MS,Prentiss County, MS,36,558
28119,MS,Quitman County, MS,26,210
28121,MS,Rankin County, MS,62,284
28123,MS,Scott County, MS,34,452
28125,MS,Sharkey County, MS,27,880
28127,MS,Simpson County, MS,39,568
28129,MS,Smith County, MS,38,521
28131,MS,Stone County, MS,41,884
28133,MS,Sunflower County, MS,29,529
28135,MS,Tallahatchie County, MS,29,233
28137,MS,Tate County, MS,45,643
28139,MS,Tippah County, MS,38,571
28141,MS,Tishomingo County, MS,37,909
28143,MS,Tunica County, MS,30,241
28145,MS,Union County, MS,44,880
28147,MS,Walthall County, MS,32,016
28149,MS,Warren County, MS,41,162
28151,MS,Washington County, MS,30,187
28153,MS,Wayne County, MS,35,545
28155,MS,Webster County, MS,39,192
28157,MS,Wilkinson County, MS,26,390
28159,MS,Winston County, MS,36,091
28161,MS,Yalobusha County, MS,35,312
28163,MS,Yazoo County, MS,31,773
29000,MO,Missouri,51,713
29001,MO,Adair County, MO,36,819
29003,MO,Andrew County, MO,53,356
29005,MO,Atchison County, MO,45,966
29007,MO,Audrain County, MO,42,463
29009,MO,Barry County, MO,38,060
29011,MO,Barton County, MO,40,349
29013,MO,Bates County, MO,42,133
29015,MO,Benton County, MO,36,413
29017,MO,Bollinger County, MO,40,935
29019,MO,Boone County, MO,52,824
29021,MO,Buchanan County, MO,47,517
29023,MO,Butler County, MO,35,494
29025,MO,Caldwell County, MO,44,952
29027,MO,Callaway County, MO,53,186
29029,MO,Camden County, MO,47,373
29031,MO,Cape Girardeau County, MO,50,227
29033,MO,Carroll County, MO,44,581
29035,MO,Carter County, MO,33,283
29037,MO,Cass County, MO,64,422
29039,MO,Cedar County, MO,35,998
29041,MO,Chariton County, MO,44,229
29043,MO,Christian County, MO,54,273
29045,MO,Clark County, MO,43,975
29047,MO,Clay County, MO,65,973
29049,MO,Clinton County, MO,58,371
29051,MO,Cole County, MO,55,767
29053,MO,Cooper County, MO,47,187
29055,MO,Crawford County, MO,41,139
29057,MO,Dade County, MO,37,884
29059,MO,Dallas County, MO,36,178
29061,MO,Daviess County, MO,43,519
29063,MO,DeKalb County, MO,46,835
29065,MO,Dent County, MO,38,722
29067,MO,Douglas County, MO,33,121
29069,MO,Dunklin County, MO,33,237
29071,MO,Franklin County, MO,55,496
29073,MO,Gasconade County, MO,48,593
29075,MO,Gentry County, MO,42,402
29077,MO,Greene County, MO,42,802
29079,MO,Grundy County, MO,40,303
29081,MO,Harrison County, MO,39,021
29083,MO,Henry County, MO,42,607
29085,MO,Hickory County, MO,33,649
29087,MO,Holt County, MO,42,240
29089,MO,Howard County, MO,48,518
29091,MO,Howell County, MO,36,323
29093,MO,Iron County, MO,34,133
29095,MO,Jackson County, MO,50,822
29097,MO,Jasper County, MO,44,699
29099,MO,Jefferson County, MO,61,508
29101,MO,Johnson County, MO,50,257
29103,MO,Knox County, MO,36,770
29105,MO,Laclede County, MO,40,885
29107,MO,Lafayette County, MO,52,065
29109,MO,Lawrence County, MO,41,934
29111,MO,Lewis County, MO,43,813
29113,MO,Lincoln County, MO,56,833
29115,MO,Linn County, MO,41,176
29117,MO,Livingston County, MO,41,759
29119,MO,McDonald County, MO,37,594
29121,MO,Macon County, MO,40,603
29123,MO,Madison County, MO,36,909
29125,MO,Maries County, MO,43,192
29127,MO,Marion County, MO,45,187
29129,MO,Mercer County, MO,42,239
29131,MO,Miller County, MO,41,274
29133,MO,Mississippi County, MO,32,388
29135,MO,Moniteau County, MO,50,241
29137,MO,Monroe County, MO,41,630
29139,MO,Montgomery County, MO,42,701
29141,MO,Morgan County, MO,38,412
29143,MO,New Madrid County, MO,33,037
29145,MO,Newton County, MO,46,170
29147,MO,Nodaway County, MO,44,923
29149,MO,Oregon County, MO,30,126
29151,MO,Osage County, MO,55,781
29153,MO,Ozark County, MO,32,042
29155,MO,Pemiscot County, MO,33,293
29157,MO,Perry County, MO,51,922
29159,MO,Pettis County, MO,42,089
29161,MO,Phelps County, MO,40,738
29163,MO,Pike County, MO,43,617
29165,MO,Platte County, MO,77,933
29167,MO,Polk County, MO,44,357
29169,MO,Pulaski County, MO,50,870
29171,MO,Putnam County, MO,40,150
29173,MO,Ralls County, MO,51,564
29175,MO,Randolph County, MO,43,386
29177,MO,Ray County, MO,57,589
29179,MO,Reynolds County, MO,33,487
29181,MO,Ripley County, MO,30,796
29183,MO,St. Charles County, MO,80,696
29185,MO,St. Clair County, MO,35,683
29186,MO,Ste. Genevieve County, MO,57,701
29187,MO,St. Francois County, MO,42,851
29189,MO,St. Louis County, MO,62,756
29195,MO,Saline County, MO,43,095
29197,MO,Schuyler County, MO,38,134
29199,MO,Scotland County, MO,39,399
29201,MO,Scott County, MO,41,738
29203,MO,Shannon County, MO,29,499
29205,MO,Shelby County, MO,40,679
29207,MO,Stoddard County, MO,37,694
29209,MO,Stone County, MO,43,092
29211,MO,Sullivan County, MO,40,770
29213,MO,Taney County, MO,38,268
29215,MO,Texas County, MO,33,879
29217,MO,Vernon County, MO,39,036
29219,MO,Warren County, MO,54,756
29221,MO,Washington County, MO,35,745
29223,MO,Wayne County, MO,30,793
29225,MO,Webster County, MO,46,989
29227,MO,Worth County, MO,41,338
29229,MO,Wright County, MO,32,722
29510,MO,St. Louis city, MO,39,954
30000,MT,Montana,50,265
30001,MT,Beaverhead County, MT,40,218
30003,MT,Big Horn County, MT,39,445
30005,MT,Blaine County, MT,36,852
30007,MT,Broadwater County, MT,50,791
30009,MT,Carbon County, MT,53,794
30011,MT,Carter County, MT,47,280
30013,MT,Cascade County, MT,45,569
30015,MT,Chouteau County, MT,40,718
30017,MT,Custer County, MT,48,935
30019,MT,Daniels County, MT,49,333
30021,MT,Dawson County, MT,55,312
30023,MT,Deer Lodge County, MT,38,394
30025,MT,Fallon County, MT,54,158
30027,MT,Fergus County, MT,45,520
30029,MT,Flathead County, MT,50,249
30031,MT,Gallatin County, MT,60,439
30033,MT,Garfield County, MT,43,328
30035,MT,Glacier County, MT,37,207
30037,MT,Golden Valley County, MT,38,276
30039,MT,Granite County, MT,43,469
30041,MT,Hill County, MT,41,705
30043,MT,Jefferson County, MT,62,734
30045,MT,Judith Basin County, MT,44,607
30047,MT,Lake County, MT,40,888
30049,MT,Lewis and Clark County, MT,60,370
30051,MT,Liberty County, MT,38,535
30053,MT,Lincoln County, MT,37,793
30055,MT,McCone County, MT,46,001
30057,MT,Madison County, MT,51,252
30059,MT,Meagher County, MT,39,284
30061,MT,Mineral County, MT,39,933
30063,MT,Missoula County, MT,47,086
30065,MT,Musselshell County, MT,42,103
30067,MT,Park County, MT,45,405
30069,MT,Petroleum County, MT,43,230
30071,MT,Phillips County, MT,42,550
30073,MT,Pondera County, MT,39,984
30075,MT,Powder River County, MT,47,996
30077,MT,Powell County, MT,44,863
30079,MT,Prairie County, MT,43,592
30081,MT,Ravalli County, MT,44,851
30083,MT,Richland County, MT,65,277
30085,MT,Roosevelt County, MT,40,129
30087,MT,Rosebud County, MT,53,946
30089,MT,Sanders County, MT,38,486
30091,MT,Sheridan County, MT,49,112
30093,MT,Silver Bow County, MT,45,231
30095,MT,Stillwater County, MT,59,905
30097,MT,Sweet Grass County, MT,49,666
30099,MT,Teton County, MT,46,185
30101,MT,Toole County, MT,42,689
30103,MT,Treasure County, MT,50,770
30105,MT,Valley County, MT,47,028
30107,MT,Wheatland County, MT,37,360
30109,MT,Wibaux County, MT,47,908
30111,MT,Yellowstone County, MT,57,351
31000,NE,Nebraska,56,979
31001,NE,Adams County, NE,48,010
31003,NE,Antelope County, NE,48,799
31005,NE,Arthur County, NE,44,511
31007,NE,Banner County, NE,51,049
31009,NE,Blaine County, NE,48,974
31011,NE,Boone County, NE,52,844
31013,NE,Box Butte County, NE,56,537
31015,NE,Boyd County, NE,41,461
31017,NE,Brown County, NE,44,709
31019,NE,Buffalo County, NE,57,036
31021,NE,Burt County, NE,51,054
31023,NE,Butler County, NE,55,285
31025,NE,Cass County, NE,63,707
31027,NE,Cedar County, NE,53,864
31029,NE,Chase County, NE,51,695
31031,NE,Cherry County, NE,48,933
31033,NE,Cheyenne County, NE,52,565
31035,NE,Clay County, NE,51,712
31037,NE,Colfax County, NE,50,901
31039,NE,Cuming County, NE,56,419
31041,NE,Custer County, NE,47,199
31043,NE,Dakota County, NE,53,332
31045,NE,Dawes County, NE,44,496
31047,NE,Dawson County, NE,51,688
31049,NE,Deuel County, NE,48,546
31051,NE,Dixon County, NE,52,436
31053,NE,Dodge County, NE,51,704
31055,NE,Douglas County, NE,59,226
31057,NE,Dundy County, NE,43,459
31059,NE,Fillmore County, NE,53,037
31061,NE,Franklin County, NE,45,456
31063,NE,Frontier County, NE,55,089
31065,NE,Furnas County, NE,44,219
31067,NE,Gage County, NE,44,166
31069,NE,Garden County, NE,38,701
31071,NE,Garfield County, NE,44,016
31073,NE,Gosper County, NE,55,373
31075,NE,Grant County, NE,55,830
31077,NE,Greeley County, NE,45,429
31079,NE,Hall County, NE,52,315
31081,NE,Hamilton County, NE,63,996
31083,NE,Harlan County, NE,45,626
31085,NE,Hayes County, NE,46,401
31087,NE,Hitchcock County, NE,43,502
31089,NE,Holt County, NE,54,055
31091,NE,Hooker County, NE,47,526
31093,NE,Howard County, NE,54,803
31095,NE,Jefferson County, NE,47,750
31097,NE,Johnson County, NE,47,592
31099,NE,Kearney County, NE,66,321
31101,NE,Keith County, NE,46,431
31103,NE,Keya Paha County, NE,47,282
31105,NE,Kimball County, NE,45,091
31107,NE,Knox County, NE,46,647
31109,NE,Lancaster County, NE,58,873
31111,NE,Lincoln County, NE,57,445
31113,NE,Logan County, NE,50,979
31115,NE,Loup County, NE,47,918
31117,NE,McPherson County, NE,49,265
31119,NE,Madison County, NE,49,625
31121,NE,Merrick County, NE,52,112
31123,NE,Morrill County, NE,44,398
31125,NE,Nance County, NE,47,579
31127,NE,Nemaha County, NE,49,242
31129,NE,Nuckolls County, NE,41,840
31131,NE,Otoe County, NE,55,030
31133,NE,Pawnee County, NE,42,389
31135,NE,Perkins County, NE,59,732
31137,NE,Phelps County, NE,57,432
31139,NE,Pierce County, NE,55,586
31141,NE,Platte County, NE,59,288
31143,NE,Polk County, NE,53,881
31145,NE,Red Willow County, NE,48,783
31147,NE,Richardson County, NE,45,256
31149,NE,Rock County, NE,48,802
31151,NE,Saline County, NE,51,222
31153,NE,Sarpy County, NE,74,374
31155,NE,Saunders County, NE,66,330
31157,NE,Scotts Bluff County, NE,46,641
31159,NE,Seward County, NE,66,102
31161,NE,Sheridan County, NE,41,128
31163,NE,Sherman County, NE,43,657
31165,NE,Sioux County, NE,48,891
31167,NE,Stanton County, NE,57,857
31169,NE,Thayer County, NE,48,668
31171,NE,Thomas County, NE,49,449
31173,NE,Thurston County, NE,43,737
31175,NE,Valley County, NE,43,405
31177,NE,Washington County, NE,70,727
31179,NE,Wayne County, NE,52,764
31181,NE,Webster County, NE,41,616
31183,NE,Wheeler County, NE,46,838
31185,NE,York County, NE,53,960
32000,NV,Nevada,55,201
32001,NV,Churchill County, NV,50,292
32003,NV,Clark County, NV,54,455
32005,NV,Douglas County, NV,61,988
32007,NV,Elko County, NV,70,242
32009,NV,Esmeralda County, NV,48,693
32011,NV,Eureka County, NV,67,590
32013,NV,Humboldt County, NV,68,999
32015,NV,Lander County, NV,71,814
32017,NV,Lincoln County, NV,49,874
32019,NV,Lyon County, NV,51,344
32021,NV,Mineral County, NV,41,892
32023,NV,Nye County, NV,48,001
32027,NV,Pershing County, NV,56,984
32029,NV,Storey County, NV,60,066
32031,NV,Washoe County, NV,58,253
32033,NV,White Pine County, NV,54,832
32510,NV,Carson City, NV,52,253
33000,NH,New Hampshire,70,986
33001,NH,Belknap County, NH,57,779
33003,NH,Carroll County, NH,56,836
33005,NH,Cheshire County, NH,57,286
33007,NH,Coos County, NH,45,127
33009,NH,Grafton County, NH,60,335
33011,NH,Hillsborough County, NH,75,997
33013,NH,Merrimack County, NH,69,320
33015,NH,Rockingham County, NH,82,016
33017,NH,Strafford County, NH,69,467
33019,NH,Sullivan County, NH,58,021
34000,NJ,New Jersey,76,212
34001,NJ,Atlantic County, NJ,55,672
34003,NJ,Bergen County, NJ,93,205
34005,NJ,Burlington County, NJ,80,081
34007,NJ,Camden County, NJ,65,838
34009,NJ,Cape May County, NJ,59,181
34011,NJ,Cumberland County, NJ,48,867
34013,NJ,Essex County, NJ,54,879
34015,NJ,Gloucester County, NJ,79,332
34017,NJ,Hudson County, NJ,63,157
34019,NJ,Hunterdon County, NJ,113,336
34021,NJ,Mercer County, NJ,76,988
34023,NJ,Middlesex County, NJ,82,183
34025,NJ,Monmouth County, NJ,89,968
34027,NJ,Morris County, NJ,107,019
34029,NJ,Ocean County, NJ,62,276
34031,NJ,Passaic County, NJ,61,517
34033,NJ,Salem County, NJ,56,071
34035,NJ,Somerset County, NJ,104,668
34037,NJ,Sussex County, NJ,87,549
34039,NJ,Union County, NJ,71,801
34041,NJ,Warren County, NJ,74,834
35000,NM,New Mexico,46,844
35001,NM,Bernalillo County, NM,50,599
35003,NM,Catron County, NM,34,868
35005,NM,Chaves County, NM,40,573
35006,NM,Cibola County, NM,36,651
35007,NM,Colfax County, NM,38,426
35009,NM,Curry County, NM,43,450
35011,NM,De Baca County, NM,32,820
35013,NM,Dona Ana County, NM,38,287
35015,NM,Eddy County, NM,57,287
35017,NM,Grant County, NM,39,750
35019,NM,Guadalupe County, NM,31,547
35021,NM,Harding County, NM,37,027
35023,NM,Hidalgo County, NM,33,605
35025,NM,Lea County, NM,52,213
35027,NM,Lincoln County, NM,41,214
35028,NM,Los Alamos County, NM,114,670
35029,NM,Luna County, NM,28,227
35031,NM,McKinley County, NM,31,505
35033,NM,Mora County, NM,34,602
35035,NM,Otero County, NM,41,995
35037,NM,Quay County, NM,28,996
35039,NM,Rio Arriba County, NM,37,174
35041,NM,Roosevelt County, NM,37,122
35043,NM,Sandoval County, NM,58,621
35045,NM,San Juan County, NM,50,847
35047,NM,San Miguel County, NM,31,734
35049,NM,Santa Fe County, NM,57,469
35051,NM,Sierra County, NM,30,467
35053,NM,Socorro County, NM,33,239
35055,NM,Taos County, NM,34,075
35057,NM,Torrance County, NM,36,347
35059,NM,Union County, NM,37,787
35061,NM,Valencia County, NM,43,819
36000,NY,New York,62,700
36001,NY,Albany County, NY,61,634
36003,NY,Allegany County, NY,45,226
36005,NY,Bronx County, NY,37,355
36007,NY,Broome County, NY,49,927
36009,NY,Cattaraugus County, NY,46,224
36011,NY,Cayuga County, NY,53,437
36013,NY,Chautauqua County, NY,42,664
36015,NY,Chemung County, NY,50,722
36017,NY,Chenango County, NY,45,193
36019,NY,Clinton County, NY,53,392
36021,NY,Columbia County, NY,57,579
36023,NY,Cortland County, NY,51,810
36025,NY,Delaware County, NY,45,381
36027,NY,Dutchess County, NY,73,680
36029,NY,Erie County, NY,54,175
36031,NY,Essex County, NY,50,506
36033,NY,Franklin County, NY,49,062
36035,NY,Fulton County, NY,45,982
36037,NY,Genesee County, NY,54,211
36039,NY,Greene County, NY,49,860
36041,NY,Hamilton County, NY,52,134
36043,NY,Herkimer County, NY,49,633
36045,NY,Jefferson County, NY,46,206
36047,NY,Kings County, NY,54,793
36049,NY,Lewis County, NY,48,314
36051,NY,Livingston County, NY,54,256
36053,NY,Madison County, NY,57,703
36055,NY,Monroe County, NY,54,684
36057,NY,Montgomery County, NY,42,193
36059,NY,Nassau County, NY,105,486
36061,NY,New York County, NY,77,214
36063,NY,Niagara County, NY,50,328
36065,NY,Oneida County, NY,52,404
36067,NY,Onondaga County, NY,56,853
36069,NY,Ontario County, NY,58,320
36071,NY,Orange County, NY,71,963
36073,NY,Orleans County, NY,50,750
36075,NY,Oswego County, NY,52,621
36077,NY,Otsego County, NY,50,034
36079,NY,Putnam County, NY,96,267
36081,NY,Queens County, NY,61,844
36083,NY,Rensselaer County, NY,63,174
36085,NY,Richmond County, NY,75,524
36087,NY,Rockland County, NY,84,358
36089,NY,St. Lawrence County, NY,50,897
36091,NY,Saratoga County, NY,75,904
36093,NY,Schenectady County, NY,57,923
36095,NY,Schoharie County, NY,50,244
36097,NY,Schuyler County, NY,48,109
36099,NY,Seneca County, NY,48,998
36101,NY,Steuben County, NY,50,190
36103,NY,Suffolk County, NY,92,310
36105,NY,Sullivan County, NY,49,016
36107,NY,Tioga County, NY,55,643
36109,NY,Tompkins County, NY,55,778
36111,NY,Ulster County, NY,61,421
36113,NY,Warren County, NY,55,769
36115,NY,Washington County, NY,51,052
36117,NY,Wayne County, NY,58,521
36119,NY,Westchester County, NY,89,380
36121,NY,Wyoming County, NY,56,089
36123,NY,Yates County, NY,48,820
37000,NC,North Carolina,50,595
37001,NC,Alamance County, NC,46,060
37003,NC,Alexander County, NC,46,385
37005,NC,Alleghany County, NC,35,965
37007,NC,Anson County, NC,35,809
37009,NC,Ashe County, NC,39,709
37011,NC,Avery County, NC,38,098
37013,NC,Beaufort County, NC,41,431
37015,NC,Bertie County, NC,33,809
37017,NC,Bladen County, NC,33,621
37019,NC,Brunswick County, NC,51,457
37021,NC,Buncombe County, NC,50,538
37023,NC,Burke County, NC,41,383
37025,NC,Cabarrus County, NC,63,059
37027,NC,Caldwell County, NC,39,166
37029,NC,Camden County, NC,65,415
37031,NC,Carteret County, NC,51,557
37033,NC,Caswell County, NC,40,570
37035,NC,Catawba County, NC,49,475
37037,NC,Chatham County, NC,63,303
37039,NC,Cherokee County, NC,37,237
37041,NC,Chowan County, NC,41,151
37043,NC,Clay County, NC,37,581
37045,NC,Cleveland County, NC,38,654
37047,NC,Columbus County, NC,35,290
37049,NC,Craven County, NC,49,524
37051,NC,Cumberland County, NC,45,286
37053,NC,Currituck County, NC,57,570
37055,NC,Dare County, NC,56,371
37057,NC,Davidson County, NC,46,263
37059,NC,Davie County, NC,54,189
37061,NC,Duplin County, NC,38,771
37063,NC,Durham County, NC,54,255
37065,NC,Edgecombe County, NC,34,612
37067,NC,Forsyth County, NC,48,987
37069,NC,Franklin County, NC,49,484
37071,NC,Gaston County, NC,48,874
37073,NC,Gates County, NC,45,755
37075,NC,Graham County, NC,35,763
37077,NC,Granville County, NC,50,414
37079,NC,Greene County, NC,39,738
37081,NC,Guilford County, NC,47,754
37083,NC,Halifax County, NC,33,044
37085,NC,Harnett County, NC,51,106
37087,NC,Haywood County, NC,45,290
37089,NC,Henderson County, NC,53,638
37091,NC,Hertford County, NC,35,424
37093,NC,Hoke County, NC,46,004
37095,NC,Hyde County, NC,37,881
37097,NC,Iredell County, NC,56,325
37099,NC,Jackson County, NC,44,004
37101,NC,Johnston County, NC,55,174
37103,NC,Jones County, NC,38,873
37105,NC,Lee County, NC,46,723
37107,NC,Lenoir County, NC,39,341
37109,NC,Lincoln County, NC,50,714
37111,NC,McDowell County, NC,41,443
37113,NC,Macon County, NC,41,140
37115,NC,Madison County, NC,40,765
37117,NC,Martin County, NC,35,561
37119,NC,Mecklenburg County, NC,63,197
37121,NC,Mitchell County, NC,42,530
37123,NC,Montgomery County, NC,40,371
37125,NC,Moore County, NC,54,545
37127,NC,Nash County, NC,47,403
37129,NC,New Hanover County, NC,51,373
37131,NC,Northampton County, NC,35,711
37133,NC,Onslow County, NC,47,163
37135,NC,Orange County, NC,65,299
37137,NC,Pamlico County, NC,43,927
37139,NC,Pasquotank County, NC,43,687
37141,NC,Pender County, NC,50,437
37143,NC,Perquimans County, NC,45,052
37145,NC,Person County, NC,47,974
37147,NC,Pitt County, NC,45,918
37149,NC,Polk County, NC,47,185
37151,NC,Randolph County, NC,45,939
37153,NC,Richmond County, NC,35,367
37155,NC,Robeson County, NC,34,439
37157,NC,Rockingham County, NC,41,620
37159,NC,Rowan County, NC,47,971
37161,NC,Rutherford County, NC,38,699
37163,NC,Sampson County, NC,41,477
37165,NC,Scotland County, NC,35,138
37167,NC,Stanly County, NC,49,106
37169,NC,Stokes County, NC,48,148
37171,NC,Surry County, NC,38,843
37173,NC,Swain County, NC,38,996
37175,NC,Transylvania County, NC,44,578
37177,NC,Tyrrell County, NC,33,666
37179,NC,Union County, NC,72,548
37181,NC,Vance County, NC,34,717
37183,NC,Wake County, NC,76,173
37185,NC,Warren County, NC,36,285
37187,NC,Washington County, NC,35,367
37189,NC,Watauga County, NC,44,014
37191,NC,Wayne County, NC,42,421
37193,NC,Wilkes County, NC,41,640
37195,NC,Wilson County, NC,41,352
37197,NC,Yadkin County, NC,46,276
37199,NC,Yancey County, NC,39,686
38000,ND,North Dakota,61,898
38001,ND,Adams County, ND,48,596
38003,ND,Barnes County, ND,53,704
38005,ND,Benson County, ND,40,787
38007,ND,Billings County, ND,71,697
38009,ND,Bottineau County, ND,54,444
38011,ND,Bowman County, ND,59,668
38013,ND,Burke County, ND,63,787
38015,ND,Burleigh County, ND,66,406
38017,ND,Cass County, ND,59,711
38019,ND,Cavalier County, ND,52,880
38021,ND,Dickey County, ND,54,044
38023,ND,Divide County, ND,60,315
38025,ND,Dunn County, ND,67,375
38027,ND,Eddy County, ND,55,196
38029,ND,Emmons County, ND,44,646
38031,ND,Foster County, ND,54,218
38033,ND,Golden Valley County, ND,56,795
38035,ND,Grand Forks County, ND,51,820
38037,ND,Grant County, ND,39,822
38039,ND,Griggs County, ND,49,350
38041,ND,Hettinger County, ND,50,158
38043,ND,Kidder County, ND,47,914
38045,ND,LaMoure County, ND,52,563
38047,ND,Logan County, ND,50,841
38049,ND,McHenry County, ND,53,719
38051,ND,McIntosh County, ND,42,950
38053,ND,McKenzie County, ND,77,733
38055,ND,McLean County, ND,60,684
38057,ND,Mercer County, ND,80,072
38059,ND,Morton County, ND,65,021
38061,ND,Mountrail County, ND,63,736
38063,ND,Nelson County, ND,45,233
38065,ND,Oliver County, ND,65,920
38067,ND,Pembina County, ND,59,244
38069,ND,Pierce County, ND,44,291
38071,ND,Ramsey County, ND,51,481
38073,ND,Ransom County, ND,56,550
38075,ND,Renville County, ND,57,392
38077,ND,Richland County, ND,59,556
38079,ND,Rolette County, ND,40,595
38081,ND,Sargent County, ND,59,464
38083,ND,Sheridan County, ND,38,977
38085,ND,Sioux County, ND,33,550
38087,ND,Slope County, ND,54,040
38089,ND,Stark County, ND,78,604
38091,ND,Steele County, ND,61,808
38093,ND,Stutsman County, ND,53,769
38095,ND,Towner County, ND,50,987
38097,ND,Traill County, ND,55,068
38099,ND,Walsh County, ND,51,481
38101,ND,Ward County, ND,61,089
38103,ND,Wells County, ND,51,677
38105,ND,Williams County, ND,81,719
39000,OH,Ohio,52,357
39001,OH,Adams County, OH,38,302
39003,OH,Allen County, OH,47,924
39005,OH,Ashland County, OH,50,612
39007,OH,Ashtabula County, OH,43,668
39009,OH,Athens County, OH,38,131
39011,OH,Auglaize County, OH,59,543
39013,OH,Belmont County, OH,45,661
39015,OH,Brown County, OH,51,504
39017,OH,Butler County, OH,63,094
39019,OH,Carroll County, OH,48,616
39021,OH,Champaign County, OH,56,203
39023,OH,Clark County, OH,47,410
39025,OH,Clermont County, OH,61,203
39027,OH,Clinton County, OH,53,234
39029,OH,Columbiana County, OH,46,873
39031,OH,Coshocton County, OH,45,777
39033,OH,Crawford County, OH,44,336
39035,OH,Cuyahoga County, OH,46,703
39037,OH,Darke County, OH,52,771
39039,OH,Defiance County, OH,52,210
39041,OH,Delaware County, OH,102,990
39043,OH,Erie County, OH,51,354
39045,OH,Fairfield County, OH,65,198
39047,OH,Fayette County, OH,44,257
39049,OH,Franklin County, OH,56,090
39051,OH,Fulton County, OH,56,504
39053,OH,Gallia County, OH,42,074
39055,OH,Geauga County, OH,77,938
39057,OH,Greene County, OH,62,751
39059,OH,Guernsey County, OH,43,519
39061,OH,Hamilton County, OH,53,344
39063,OH,Hancock County, OH,56,406
39065,OH,Hardin County, OH,46,969
39067,OH,Harrison County, OH,44,274
39069,OH,Henry County, OH,57,752
39071,OH,Highland County, OH,44,729
39073,OH,Hocking County, OH,47,799
39075,OH,Holmes County, OH,58,783
39077,OH,Huron County, OH,51,278
39079,OH,Jackson County, OH,45,168
39081,OH,Jefferson County, OH,43,558
39083,OH,Knox County, OH,53,375
39085,OH,Lake County, OH,61,946
39087,OH,Lawrence County, OH,42,132
39089,OH,Licking County, OH,58,902
39091,OH,Logan County, OH,53,760
39093,OH,Lorain County, OH,54,951
39095,OH,Lucas County, OH,45,251
39097,OH,Madison County, OH,60,039
39099,OH,Mahoning County, OH,42,839
39101,OH,Marion County, OH,44,783
39103,OH,Medina County, OH,73,148
39105,OH,Meigs County, OH,39,070
39107,OH,Mercer County, OH,57,577
39109,OH,Miami County, OH,59,591
39111,OH,Monroe County, OH,44,062
39113,OH,Montgomery County, OH,47,239
39115,OH,Morgan County, OH,40,680
39117,OH,Morrow County, OH,52,953
39119,OH,Muskingum County, OH,44,871
39121,OH,Noble County, OH,48,836
39123,OH,Ottawa County, OH,56,569
39125,OH,Paulding County, OH,51,020
39127,OH,Perry County, OH,47,543
39129,OH,Pickaway County, OH,60,051
39131,OH,Pike County, OH,42,869
39133,OH,Portage County, OH,52,947
39135,OH,Preble County, OH,57,896
39137,OH,Putnam County, OH,61,069
39139,OH,Richland County, OH,44,835
39141,OH,Ross County, OH,47,507
39143,OH,Sandusky County, OH,52,452
39145,OH,Scioto County, OH,39,245
39147,OH,Seneca County, OH,49,546
39149,OH,Shelby County, OH,59,604
39151,OH,Stark County, OH,51,036
39153,OH,Summit County, OH,52,226
39155,OH,Trumbull County, OH,45,929
39157,OH,Tuscarawas County, OH,50,273
39159,OH,Union County, OH,78,796
39161,OH,Van Wert County, OH,52,610
39163,OH,Vinton County, OH,41,522
39165,OH,Warren County, OH,81,543
39167,OH,Washington County, OH,47,802
39169,OH,Wayne County, OH,53,605
39171,OH,Williams County, OH,50,770
39173,OH,Wood County, OH,60,347
39175,OH,Wyandot County, OH,55,590
40000,OK,Oklahoma,49,204
40001,OK,Adair County, OK,33,632
40003,OK,Alfalfa County, OK,53,695
40005,OK,Atoka County, OK,36,766
40007,OK,Beaver County, OK,53,493
40009,OK,Beckham County, OK,47,407
