FIPS formula,County Name,State Abbr,GEO_ID,latitude,longitude
5103,Ouachita,AR,05000US05103,33.591158,-92.878418
5105,Perry,AR,05000US05105,34.946363,-92.926877
5107,Phillips,AR,05000US05107,34.425842,-90.848386
5109,Pike,AR,05000US05109,34.158191,-93.658659
5111,Poinsett,AR,05000US05111,35.568981,-90.680595
5113,Polk,AR,05000US05113,34.490915,-94.230884
5115,Pope,AR,05000US05115,35.455297,-93.031535
5117,Prairie,AR,05000US05117,34.828225,-91.5572
5119,Pulaski,AR,05000US05119,34.773988,-92.316515
5121,Randolph,AR,05000US05121,36.341299,-91.028441
5123,St. Francis,AR,05000US05123,35.014438,-90.742199
5125,Saline,AR,05000US05125,34.648525,-92.674463
5127,Scott,AR,05000US05127,34.858869,-94.063641
5129,Searcy,AR,05000US05129,35.90966,-92.699351
5131,Sebastian,AR,05000US05131,35.196981,-94.274989
5133,Sevier,AR,05000US05133,33.994608,-94.24329
5135,Sharp,AR,05000US05135,36.173399,-91.471069
5137,Stone,AR,05000US05137,35.856989,-92.140494
5139,Union,AR,05000US05139,33.168219,-92.598145
5141,Van Buren,AR,05000US05141,35.582959,-92.515977
5143,Washington,AR,05000US05143,35.971209,-94.218417
5145,White,AR,05000US05145,35.254722,-91.753158
5147,Woodruff,AR,05000US05147,35.189071,-91.244418
5149,Yell,AR,05000US05149,34.997713,-93.408303
6001,Alameda,CA,05000US06001,37.648081,-121.913304
6003,Alpine,CA,05000US06003,38.61761,-119.798999
6005,Amador,CA,05000US06005,38.44355,-120.653856
6007,Butte,CA,05000US06007,39.665959,-121.601919
6009,Calaveras,CA,05000US06009,38.187844,-120.555115
6011,Colusa,CA,05000US06011,39.177739,-122.237563
6013,Contra Costa,CA,05000US06013,37.919479,-121.951543
6015,Del Norte,CA,05000US06015,41.749903,-123.980998
6017,El Dorado,CA,05000US06017,38.785532,-120.534398
6019,Fresno,CA,05000US06019,36.761006,-119.655019
6021,Glenn,CA,05000US06021,39.602546,-122.4017
6023,Humboldt,CA,05000US06023,40.706673,-123.925818
6025,Imperial,CA,05000US06025,33.040816,-115.355395
6027,Inyo,CA,05000US06027,36.561977,-117.403927
6029,Kern,CA,05000US06029,35.346629,-118.729506
6031,Kings,CA,05000US06031,36.072478,-119.81553
6033,Lake,CA,05000US06033,39.094802,-122.746757
6035,Lassen,CA,05000US06035,40.721089,-120.629931
6037,Los Angeles,CA,05000US06037,34.196398,-118.261862
6039,Madera,CA,05000US06039,37.210039,-119.749852
6041,Marin,CA,05000US06041,38.051817,-122.745974
6043,Mariposa,CA,05000US06043,37.570034,-119.91286
6045,Mendocino,CA,05000US06045,39.432388,-123.442881
6047,Merced,CA,05000US06047,37.194806,-120.722802
6049,Modoc,CA,05000US06049,41.592919,-120.71837
6051,Mono,CA,05000US06051,37.915836,-118.875167
6053,Monterey,CA,05000US06053,36.240107,-121.315573
6055,Napa,CA,05000US06055,38.507351,-122.325995
6057,Nevada,CA,05000US06057,39.295191,-120.773446
6059,Orange,CA,05000US06059,33.675687,-117.777207
6061,Placer,CA,05000US06061,39.062032,-120.722718
6063,Plumas,CA,05000US06063,39.99517,-120.829516
6065,Riverside,CA,05000US06065,33.729828,-116.002239
6067,Sacramento,CA,05000US06067,38.450011,-121.340441
6069,San Benito,CA,05000US06069,36.610702,-121.085296
6071,San Bernardino,CA,05000US06071,34.85722,-116.181197
6073,San Diego,CA,05000US06073,33.023604,-116.776117
6075,San Francisco,CA,05000US06075,37.727239,-123.032229
6077,San Joaquin,CA,05000US06077,37.935034,-121.272237
6079,San Luis Obispo,CA,05000US06079,35.385227,-120.44754
6081,San Mateo,CA,05000US06081,37.414664,-122.371542
6083,Santa Barbara,CA,05000US06083,34.537378,-120.038485
6085,Santa Clara,CA,05000US06085,37.220777,-121.690622
6087,Santa Cruz,CA,05000US06087,37.012488,-122.007205
6089,Shasta,CA,05000US06089,40.760522,-122.04355
6091,Sierra,CA,05000US06091,39.576925,-120.521993
6093,Siskiyou,CA,05000US06093,41.587986,-122.533287
6095,Solano,CA,05000US06095,38.267226,-121.939594
6097,Sonoma,CA,05000US06097,38.532574,-122.945194
6099,Stanislaus,CA,05000US06099,37.562384,-121.002656
6101,Sutter,CA,05000US06101,39.035257,-121.702758
6103,Tehama,CA,05000US06103,40.126156,-122.232276
6105,Trinity,CA,05000US06105,40.647724,-123.114404
6107,Tulare,CA,05000US06107,36.230453,-118.780542
6109,Tuolumne,CA,05000US06109,38.021451,-119.964708
6111,Ventura,CA,05000US06111,34.358742,-119.133143
6113,Yolo,CA,05000US06113,38.679268,-121.903178
6115,Yuba,CA,05000US06115,39.270026,-121.34428
8001,Adams,CO,05000US08001,39.874325,-104.331872
8003,Alamosa,CO,05000US08003,37.568442,-105.788041
8005,Arapahoe,CO,05000US08005,39.644632,-104.331733
8007,Archuleta,CO,05000US08007,37.202395,-107.050863
8009,Baca,CO,05000US08009,37.303144,-102.535457
8011,Bent,CO,05000US08011,37.931891,-103.077584
8013,Boulder,CO,05000US08013,40.094826,-105.398382
8014,Broomfield,CO,05000US08014,39.953383,-105.052125
8015,Chaffee,CO,05000US08015,38.738246,-106.316972
8017,Cheyenne,CO,05000US08017,38.835387,-102.604585
8019,Clear Creek,CO,05000US08019,39.689403,-105.670791
8021,Conejos,CO,05000US08021,37.213407,-106.176447
8023,Costilla,CO,05000US08023,37.277547,-105.42894
8025,Crowley,CO,05000US08025,38.321956,-103.787562
8027,Custer,CO,05000US08027,38.101994,-105.373515
8029,Delta,CO,05000US08029,38.861756,-107.864757
8031,Denver,CO,05000US08031,39.761849,-104.880625
8033,Dolores,CO,05000US08033,37.747602,-108.530383
8035,Douglas,CO,05000US08035,39.326435,-104.926199
8037,Eagle,CO,05000US08037,39.630638,-106.692944
8039,Elbert,CO,05000US08039,39.310817,-104.117928
8041,El Paso,CO,05000US08041,38.827383,-104.527472
8043,Fremont,CO,05000US08043,38.455658,-105.421438
8045,Garfield,CO,05000US08045,39.599352,-107.90978
8047,Gilpin,CO,05000US08047,39.861082,-105.528947
8049,Grand,CO,05000US08049,40.123289,-106.095876
8051,Gunnison,CO,05000US08051,38.669679,-107.078108
8053,Hinsdale,CO,05000US08053,37.811625,-107.383405
8055,Huerfano,CO,05000US08055,37.687815,-104.959928
8057,Jackson,CO,05000US08057,40.663432,-106.329248
8059,Jefferson,CO,05000US08059,39.58646,-105.245601
8061,Kiowa,CO,05000US08061,38.388466,-102.75621
8063,Kit Carson,CO,05000US08063,39.30534,-102.603023
8065,Lake,CO,05000US08065,39.204316,-106.349696
8067,La Plata,CO,05000US08067,37.287367,-107.839718
8069,Larimer,CO,05000US08069,40.663091,-105.482131
8071,Las Animas,CO,05000US08071,37.318831,-104.04411
8073,Lincoln,CO,05000US08073,38.99374,-103.507555
8075,Logan,CO,05000US08075,40.728091,-103.090464
8077,Mesa,CO,05000US08077,39.019492,-108.461837
8079,Mineral,CO,05000US08079,37.651478,-106.9323
8081,Moffat,CO,05000US08081,40.573984,-108.204521
8083,Montezuma,CO,05000US08083,37.338025,-108.595786
8085,Montrose,CO,05000US08085,38.413427,-108.263042
8087,Morgan,CO,05000US08087,40.262354,-103.807092
8089,Otero,CO,05000US08089,37.88417,-103.72126
8091,Ouray,CO,05000US08091,38.1506,-107.767133
8093,Park,CO,05000US08093,39.118914,-105.717648
8095,Phillips,CO,05000US08095,40.594712,-102.345105
8097,Pitkin,CO,05000US08097,39.217533,-106.915943
8099,Prowers,CO,05000US08099,37.958181,-102.392161
8101,Pueblo,CO,05000US08101,38.170658,-104.489893
8103,Rio Blanco,CO,05000US08103,39.972606,-108.200685
8105,Rio Grande,CO,05000US08105,37.485763,-106.453214
8107,Routt,CO,05000US08107,40.48316,-106.985289
8109,Saguache,CO,05000US08109,38.033952,-106.246675
8111,San Juan,CO,05000US08111,37.781075,-107.670257
8113,San Miguel,CO,05000US08113,38.009374,-108.427326
8115,Sedgwick,CO,05000US08115,40.871568,-102.355358
8117,Summit,CO,05000US08117,39.621023,-106.137555
8119,Teller,CO,05000US08119,38.871994,-105.182552
8121,Washington,CO,05000US08121,39.965413,-103.209605
8123,Weld,CO,05000US08123,40.555794,-104.383649
8125,Yuma,CO,05000US08125,40.000631,-102.422649
9001,Fairfield,CT,05000US09001,41.228103,-73.366757
9003,Hartford,CT,05000US09003,41.806053,-72.732916
9005,Litchfield,CT,05000US09005,41.791897,-73.235428
9007,Middlesex,CT,05000US09007,41.434525,-72.524227
9009,New Haven,CT,05000US09009,41.349717,-72.900204
9011,New London,CT,05000US09011,41.47863,-72.103452
9013,Tolland,CT,05000US09013,41.858076,-72.340977
9015,Windham,CT,05000US09015,41.824999,-71.990702
10001,Kent,DE,05000US10001,39.097088,-75.502982
10003,New Castle,DE,05000US10003,39.575915,-75.644132
10005,Sussex,DE,05000US10005,38.677511,-75.335495
11001,District of Columbia,DC,05000US11001,38.904149,-77.017094
12001,Alachua,FL,05000US12001,29.67574,-82.357221
12003,Baker,FL,05000US12003,30.324442,-82.302284
12005,Bay,FL,05000US12005,30.237563,-85.631348
12007,Bradford,FL,05000US12007,29.946934,-82.166796
12009,Brevard,FL,05000US12009,28.298276,-80.700384
12011,Broward,FL,05000US12011,26.19352,-80.476658
12013,Calhoun,FL,05000US12013,30.388801,-85.197916
12015,Charlotte,FL,05000US12015,26.868826,-81.940858
12017,Citrus,FL,05000US12017,28.843628,-82.524796
12019,Clay,FL,05000US12019,29.987116,-81.858147
12021,Collier,FL,05000US12021,26.118713,-81.400884
12023,Columbia,FL,05000US12023,30.221305,-82.623127
12027,DeSoto,FL,05000US12027,27.190581,-81.806253
12029,Dixie,FL,05000US12029,29.580899,-83.195666
12031,Duval,FL,05000US12031,30.335245,-81.648113
12033,Escambia,FL,05000US12033,30.611664,-87.33904
12035,Flagler,FL,05000US12035,29.474894,-81.286362
12037,Franklin,FL,05000US12037,29.810176,-84.799174
12039,Gadsden,FL,05000US12039,30.57917,-84.612783
12041,Gilchrist,FL,05000US12041,29.723456,-82.795801
12043,Glades,FL,05000US12043,26.95481,-81.19082
12045,Gulf,FL,05000US12045,29.907257,-85.256537
12047,Hamilton,FL,05000US12047,30.491102,-82.951049
12049,Hardee,FL,05000US12049,27.492846,-81.82158
12051,Hendry,FL,05000US12051,26.53934,-81.151584
12053,Hernando,FL,05000US12053,28.567911,-82.464835
12055,Highlands,FL,05000US12055,27.342627,-81.340921
12057,Hillsborough,FL,05000US12057,27.90659,-82.349568
12059,Holmes,FL,05000US12059,30.866222,-85.812959
12061,Indian River,FL,05000US12061,27.700638,-80.574803
12063,Jackson,FL,05000US12063,30.787812,-85.210374
12065,Jefferson,FL,05000US12065,30.424558,-83.890859
12067,Lafayette,FL,05000US12067,29.990066,-83.17851
12069,Lake,FL,05000US12069,28.764113,-81.712282
12071,Lee,FL,05000US12071,26.552134,-81.89225
12073,Leon,FL,05000US12073,30.45931,-84.2778
12075,Levy,FL,05000US12075,29.284409,-82.783483
12077,Liberty,FL,05000US12077,30.259849,-84.868581
12079,Madison,FL,05000US12079,30.447228,-83.470437
12081,Manatee,FL,05000US12081,27.481386,-82.365784
12083,Marion,FL,05000US12083,29.202805,-82.0431
12085,Martin,FL,05000US12085,27.079954,-80.398211
12086,Miami-Dade,FL,05000US12086,25.610494,-80.499045
12087,Monroe,FL,05000US12087,25.601043,-81.206777
12089,Nassau,FL,05000US12089,30.605926,-81.764929
12091,Okaloosa,FL,05000US12091,30.665858,-86.594194
12093,Okeechobee,FL,05000US12093,27.385592,-80.887388
12095,Orange,FL,05000US12095,28.514435,-81.323295
12097,Osceola,FL,05000US12097,28.059027,-81.139312
12099,Palm Beach,FL,05000US12099,26.645763,-80.448673
12101,Pasco,FL,05000US12101,28.302024,-82.455707
12103,Pinellas,FL,05000US12103,27.903122,-82.739518
12105,Polk,FL,05000US12105,27.953115,-81.692783
12107,Putnam,FL,05000US12107,29.606006,-81.740894
12109,St. Johns,FL,05000US12109,29.890593,-81.383914
12111,St. Lucie,FL,05000US12111,27.380775,-80.443364
12113,Santa Rosa,FL,05000US12113,30.703633,-87.014255
12115,Sarasota,FL,05000US12115,27.184386,-82.365835
12117,Seminole,FL,05000US12117,28.690079,-81.13198
12119,Sumter,FL,05000US12119,28.714294,-82.074715
12121,Suwannee,FL,05000US12121,30.189244,-82.992754
12123,Taylor,FL,05000US12123,30.016943,-83.616417
12125,Union,FL,05000US12125,30.05428,-82.366918
12127,Volusia,FL,05000US12127,29.057617,-81.161813
12129,Wakulla,FL,05000US12129,30.140378,-84.375136
12131,Walton,FL,05000US12131,30.631211,-86.176614
12133,Washington,FL,05000US12133,30.602217,-85.662797
13001,Appling,GA,05000US13001,31.739712,-82.290103
13003,Atkinson,GA,05000US13003,31.300562,-82.883614
13005,Bacon,GA,05000US13005,31.563327,-82.387859
13007,Baker,GA,05000US13007,31.319622,-84.454857
13009,Baldwin,GA,05000US13009,33.059532,-83.255362
13011,Banks,GA,05000US13011,34.351922,-83.498441
13013,Barrow,GA,05000US13013,33.992009,-83.712303
13015,Bartow,GA,05000US13015,34.240918,-84.838188
13017,Ben Hill,GA,05000US13017,31.740776,-83.14719
13019,Berrien,GA,05000US13019,31.274308,-83.231906
13021,Bibb,GA,05000US13021,32.808844,-83.694193
13023,Bleckley,GA,05000US13023,32.435403,-83.331717
13025,Brantley,GA,05000US13025,31.197334,-81.982978
13027,Brooks,GA,05000US13027,30.833696,-83.588971
13029,Bryan,GA,05000US13029,32.017969,-81.438543
13031,Bulloch,GA,05000US13031,32.393408,-81.74381
13033,Burke,GA,05000US13033,33.063737,-82.00389
13035,Butts,GA,05000US13035,33.290355,-83.958221
13037,Calhoun,GA,05000US13037,31.521279,-84.62629
13039,Camden,GA,05000US13039,30.916358,-81.636516
13043,Candler,GA,05000US13043,32.403986,-82.071446
13045,Carroll,GA,05000US13045,33.582237,-85.080527
13047,Catoosa,GA,05000US13047,34.899393,-85.137353
13049,Charlton,GA,05000US13049,30.779904,-82.139644
13051,Chatham,GA,05000US13051,31.974756,-81.091768
13053,Chattahoochee,GA,05000US13053,32.347445,-84.788021
13055,Chattooga,GA,05000US13055,34.474179,-85.345289
13057,Cherokee,GA,05000US13057,34.244317,-84.475057
13059,Clarke,GA,05000US13059,33.952234,-83.36713
13061,Clay,GA,05000US13061,31.619831,-84.992583
13063,Clayton,GA,05000US13063,33.552242,-84.412977
13065,Clinch,GA,05000US13065,30.917653,-82.702614
13067,Cobb,GA,05000US13067,33.93994,-84.574166
13069,Coffee,GA,05000US13069,31.549245,-82.844938
13071,Colquitt,GA,05000US13071,31.189758,-83.769741
13073,Columbia,GA,05000US13073,33.550556,-82.251342
13075,Cook,GA,05000US13075,31.152935,-83.429552
13077,Coweta,GA,05000US13077,33.352897,-84.762138
13079,Crawford,GA,05000US13079,32.709446,-83.979182
13081,Crisp,GA,05000US13081,31.914753,-83.753338
13083,Dade,GA,05000US13083,34.852424,-85.506201
13085,Dawson,GA,05000US13085,34.442842,-84.173284
13087,Decatur,GA,05000US13087,30.877961,-84.577744
13089,DeKalb,GA,05000US13089,33.770661,-84.226343
13091,Dodge,GA,05000US13091,32.160656,-83.156818
13093,Dooly,GA,05000US13093,32.151995,-83.807167
13095,Dougherty,GA,05000US13095,31.535068,-84.214444
13097,Douglas,GA,05000US13097,33.699317,-84.765944
13099,Early,GA,05000US13099,31.324191,-84.906723
13101,Echols,GA,05000US13101,30.7085,-82.836132
13103,Effingham,GA,05000US13103,32.361711,-81.343337
13105,Elbert,GA,05000US13105,34.115017,-82.842057
13107,Emanuel,GA,05000US13107,32.5911,-82.299763
13109,Evans,GA,05000US13109,32.151902,-81.887618
13111,Fannin,GA,05000US13111,34.863837,-84.319287
13113,Fayette,GA,05000US13113,33.412717,-84.493941
13115,Floyd,GA,05000US13115,34.263677,-85.21373
13117,Forsyth,GA,05000US13117,34.225143,-84.127336
13119,Franklin,GA,05000US13119,34.375155,-83.227291
13121,Fulton,GA,05000US13121,33.790034,-84.468182
13123,Gilmer,GA,05000US13123,34.690541,-84.453984
13125,Glascock,GA,05000US13125,33.227491,-82.606913
13127,Glynn,GA,05000US13127,31.212747,-81.496517
13129,Gordon,GA,05000US13129,34.509667,-84.873862
13131,Grady,GA,05000US13131,30.875863,-84.244772
13133,Greene,GA,05000US13133,33.576836,-83.167103
13135,Gwinnett,GA,05000US13135,33.959101,-84.022938
13137,Habersham,GA,05000US13137,34.635108,-83.526406
13139,Hall,GA,05000US13139,34.317588,-83.818497
13141,Hancock,GA,05000US13141,33.26922,-83.000465
13143,Haralson,GA,05000US13143,33.795165,-85.220062
13145,Harris,GA,05000US13145,32.731549,-84.912432
13147,Hart,GA,05000US13147,34.348733,-82.96329
13149,Heard,GA,05000US13149,33.290968,-85.139594
13151,Henry,GA,05000US13151,33.452881,-84.15444
13153,Houston,GA,05000US13153,32.458381,-83.662856
13155,Irwin,GA,05000US13155,31.604306,-83.277037
13157,Jackson,GA,05000US13157,34.134157,-83.565133
13159,Jasper,GA,05000US13159,33.314905,-83.687892
13161,Jeff Davis,GA,05000US13161,31.811615,-82.636825
13163,Jefferson,GA,05000US13163,33.051874,-82.41905
13165,Jenkins,GA,05000US13165,32.794563,-81.971524
13167,Johnson,GA,05000US13167,32.689831,-82.661354
13169,Jones,GA,05000US13169,33.020226,-83.562339
13171,Lamar,GA,05000US13171,33.07446,-84.146721
13173,Lanier,GA,05000US13173,31.038197,-83.063164
13175,Laurens,GA,05000US13175,32.39322,-82.926317
13177,Lee,GA,05000US13177,31.818419,-84.146681
13179,Liberty,GA,05000US13179,31.807245,-81.457969
13181,Lincoln,GA,05000US13181,33.792151,-82.448299
13183,Long,GA,05000US13183,31.749563,-81.74287
13185,Lowndes,GA,05000US13185,30.83368,-83.268967
13187,Lumpkin,GA,05000US13187,34.568149,-83.998828
13189,McDuffie,GA,05000US13189,33.482464,-82.473188
13191,McIntosh,GA,05000US13191,31.482978,-81.370199
13193,Macon,GA,05000US13193,32.366216,-84.052162
13195,Madison,GA,05000US13195,34.128486,-83.203637
13197,Marion,GA,05000US13197,32.359538,-84.529561
13199,Meriwether,GA,05000US13199,33.03022,-84.663279
13201,Miller,GA,05000US13201,31.162908,-84.730386
13205,Mitchell,GA,05000US13205,31.22894,-84.192407
13207,Monroe,GA,05000US13207,33.017435,-83.922938
13209,Montgomery,GA,05000US13209,32.172108,-82.533349
13211,Morgan,GA,05000US13211,33.593732,-83.492324
13213,Murray,GA,05000US13213,34.797097,-84.73799
13215,Muscogee,GA,05000US13215,32.510197,-84.874946
13217,Newton,GA,05000US13217,33.544046,-83.855189
13219,Oconee,GA,05000US13219,33.834125,-83.437728
13221,Oglethorpe,GA,05000US13221,33.866806,-83.074081
13223,Paulding,GA,05000US13223,33.920903,-84.866979
13225,Peach,GA,05000US13225,32.571324,-83.831978
13227,Pickens,GA,05000US13227,34.456621,-84.490256
13229,Pierce,GA,05000US13229,31.353988,-82.210427
13231,Pike,GA,05000US13231,33.090769,-84.386627
13233,Polk,GA,05000US13233,33.995961,-85.186826
13235,Pulaski,GA,05000US13235,32.238794,-83.481855
13237,Putnam,GA,05000US13237,33.321061,-83.37179
13239,Quitman,GA,05000US13239,31.861487,-85.009317
13241,Rabun,GA,05000US13241,34.883026,-83.404735
13243,Randolph,GA,05000US13243,31.762651,-84.752311
13245,Richmond,GA,05000US13245,33.361487,-82.074998
13247,Rockdale,GA,05000US13247,33.652081,-84.02637
13249,Schley,GA,05000US13249,32.263441,-84.322724
13251,Screven,GA,05000US13251,32.744751,-81.617585
13253,Seminole,GA,05000US13253,30.933894,-84.867592
13255,Spalding,GA,05000US13255,33.262389,-84.286067
13257,Stephens,GA,05000US13257,34.552914,-83.290216
13259,Stewart,GA,05000US13259,32.073225,-84.834912
13261,Sumter,GA,05000US13261,32.042203,-84.204283
13263,Talbot,GA,05000US13263,32.704603,-84.530029
13265,Taliaferro,GA,05000US13265,33.559314,-82.875208
13267,Tattnall,GA,05000US13267,32.043768,-82.059208
13269,Taylor,GA,05000US13269,32.554667,-84.251426
13271,Telfair,GA,05000US13271,31.913639,-82.931062
13273,Terrell,GA,05000US13273,31.777191,-84.439446
13275,Thomas,GA,05000US13275,30.864616,-83.919783
13277,Tift,GA,05000US13277,31.457003,-83.525931
13279,Toombs,GA,05000US13279,32.126698,-82.332071
13281,Towns,GA,05000US13281,34.90265,-83.732158
13283,Treutlen,GA,05000US13283,32.409586,-82.570882
13285,Troup,GA,05000US13285,33.034482,-85.02836
13287,Turner,GA,05000US13287,31.718232,-83.628567
13289,Twiggs,GA,05000US13289,32.665847,-83.425879
13291,Union,GA,05000US13291,34.83377,-83.989573
13293,Upson,GA,05000US13293,32.881837,-84.292281
13295,Walker,GA,05000US13295,34.735827,-85.305385
13297,Walton,GA,05000US13297,33.782649,-83.734215
13299,Ware,GA,05000US13299,31.050881,-82.421507
13301,Warren,GA,05000US13301,33.419169,-82.688012
13303,Washington,GA,05000US13303,32.971848,-82.798112
13305,Wayne,GA,05000US13305,31.547845,-81.912376
13307,Webster,GA,05000US13307,32.046554,-84.553218
13309,Wheeler,GA,05000US13309,32.109276,-82.738701
13311,White,GA,05000US13311,34.643677,-83.743713
13313,Whitfield,GA,05000US13313,34.801726,-84.968541
13315,Wilcox,GA,05000US13315,31.962717,-83.438262
13317,Wilkes,GA,05000US13317,33.77904,-82.747922
13319,Wilkinson,GA,05000US13319,32.804321,-83.175587
13321,Worth,GA,05000US13321,31.551773,-83.84996
16001,Ada,ID,05000US16001,43.447861,-116.244456
16003,Adams,ID,05000US16003,44.884583,-116.431873
16005,Bannock,ID,05000US16005,42.692939,-112.228986
16007,Bear Lake,ID,05000US16007,42.285833,-111.327445
16009,Benewah,ID,05000US16009,47.218451,-116.633541
16011,Bingham,ID,05000US16011,43.216357,-112.399206
16013,Blaine,ID,05000US16013,43.394482,-113.95529
16015,Boise,ID,05000US16015,43.987275,-115.715111
16017,Bonner,ID,05000US16017,48.312512,-116.59694
16019,Bonneville,ID,05000US16019,43.395171,-111.621878
16021,Boundary,ID,05000US16021,48.773065,-116.524619
16023,Butte,ID,05000US16023,43.6851,-113.177627
16025,Camas,ID,05000US16025,43.463396,-114.804427
16027,Canyon,ID,05000US16027,43.623051,-116.708527
16029,Caribou,ID,05000US16029,42.786273,-111.544172
16031,Cassia,ID,05000US16031,42.288635,-113.605498
16033,Clark,ID,05000US16033,44.286251,-112.36112
16035,Clearwater,ID,05000US16035,46.67257,-115.6535
16037,Custer,ID,05000US16037,44.273341,-114.252251
16039,Elmore,ID,05000US16039,43.394826,-115.470751
16041,Franklin,ID,05000US16041,42.173589,-111.822955
16043,Fremont,ID,05000US16043,44.218091,-111.484429
16045,Gem,ID,05000US16045,44.061473,-116.398784
16047,Gooding,ID,05000US16047,42.973185,-114.82142
16049,Idaho,ID,05000US16049,45.849237,-115.467376
16051,Jefferson,ID,05000US16051,43.796965,-112.318588
16053,Jerome,ID,05000US16053,42.691172,-114.263009
16055,Kootenai,ID,05000US16055,47.677113,-116.694918
16057,Latah,ID,05000US16057,46.81892,-116.730974
16059,Lemhi,ID,05000US16059,44.928789,-113.887841
16061,Lewis,ID,05000US16061,46.236328,-116.42376
16063,Lincoln,ID,05000US16063,42.986181,-114.153899
16065,Madison,ID,05000US16065,43.789709,-111.65655
16067,Minidoka,ID,05000US16067,42.856937,-113.64001
16069,Nez Perce,ID,05000US16069,46.333766,-116.760903
16071,Oneida,ID,05000US16071,42.18389,-112.520465
16073,Owyhee,ID,05000US16073,42.593063,-116.142655
16075,Payette,ID,05000US16075,44.00274,-116.748655
16077,Power,ID,05000US16077,42.694126,-112.844407
16079,Shoshone,ID,05000US16079,47.347694,-115.885092
16081,Teton,ID,05000US16081,43.760994,-111.211765
16083,Twin Falls,ID,05000US16083,42.352309,-114.665639
16085,Valley,ID,05000US16085,44.771532,-115.637875
16087,Washington,ID,05000US16087,44.448213,-116.79783
17001,Adams,IL,05000US17001,39.986053,-91.194961
17003,Alexander,IL,05000US17003,37.183683,-89.349506
17005,Bond,IL,05000US17005,38.885924,-89.436592
17007,Boone,IL,05000US17007,42.318983,-88.824295
17009,Brown,IL,05000US17009,39.962069,-90.75031
17011,Bureau,IL,05000US17011,41.401304,-89.528377
17013,Calhoun,IL,05000US17013,39.164262,-90.666295
17015,Carroll,IL,05000US17015,42.059084,-89.926485
17017,Cass,IL,05000US17017,39.969202,-90.245705
17019,Champaign,IL,05000US17019,40.13915,-88.197201
17021,Christian,IL,05000US17021,39.545524,-89.279593
17023,Clark,IL,05000US17023,39.332364,-87.791687
17025,Clay,IL,05000US17025,38.747312,-88.483789
17027,Clinton,IL,05000US17027,38.606423,-89.423136
17029,Coles,IL,05000US17029,39.51368,-88.220782
17031,Cook,IL,05000US17031,41.894294,-87.645455
17033,Crawford,IL,05000US17033,39.00373,-87.757172
17035,Cumberland,IL,05000US17035,39.273121,-88.240619
17037,DeKalb,IL,05000US17037,41.894613,-88.768991
17039,De Witt,IL,05000US17039,40.181499,-88.901853
17041,Douglas,IL,05000US17041,39.766078,-88.222866
17043,DuPage,IL,05000US17043,41.852058,-88.086038
17045,Edgar,IL,05000US17045,39.679037,-87.74711
17047,Edwards,IL,05000US17047,38.417095,-88.047941
17049,Effingham,IL,05000US17049,39.047694,-88.592786
17051,Fayette,IL,05000US17051,39.001125,-89.017923
17053,Ford,IL,05000US17053,40.594423,-88.224746
17055,Franklin,IL,05000US17055,37.991848,-88.926246
17057,Fulton,IL,05000US17057,40.465688,-90.206793
17059,Gallatin,IL,05000US17059,37.768677,-88.227964
17061,Greene,IL,05000US17061,39.355444,-90.387757
17063,Grundy,IL,05000US17063,41.29241,-88.401055
17065,Hamilton,IL,05000US17065,38.085226,-88.539005
17067,Hancock,IL,05000US17067,40.405792,-91.167988
17069,Hardin,IL,05000US17069,37.517852,-88.266148
17071,Henderson,IL,05000US17071,40.815141,-90.93848
17073,Henry,IL,05000US17073,41.350021,-90.130838
17075,Iroquois,IL,05000US17075,40.748867,-87.833601
17077,Jackson,IL,05000US17077,37.786096,-89.381212
17079,Jasper,IL,05000US17079,39.004874,-88.150763
17081,Jefferson,IL,05000US17081,38.30078,-88.92421
17083,Jersey,IL,05000US17083,39.080192,-90.361365
17085,Jo Daviess,IL,05000US17085,42.362391,-90.211471
17087,Johnson,IL,05000US17087,37.460815,-88.882962
17089,Kane,IL,05000US17089,41.939594,-88.42804
17091,Kankakee,IL,05000US17091,41.139494,-87.861125
17093,Kendall,IL,05000US17093,41.58814,-88.430626
17095,Knox,IL,05000US17095,40.930941,-90.213761
17097,Lake,IL,05000US17097,42.326444,-87.436118
17099,LaSalle,IL,05000US17099,41.343341,-88.885931
17101,Lawrence,IL,05000US17101,38.718954,-87.730221
17103,Lee,IL,05000US17103,41.747442,-89.299351
17105,Livingston,IL,05000US17105,40.894376,-88.552852
17107,Logan,IL,05000US17107,40.12907,-89.365308
17109,McDonough,IL,05000US17109,40.455789,-90.677579
17111,McHenry,IL,05000US17111,42.324298,-88.452245
17113,McLean,IL,05000US17113,40.494559,-88.844539
17115,Macon,IL,05000US17115,39.860237,-88.961529
17117,Macoupin,IL,05000US17117,39.2659,-89.926344
17119,Madison,IL,05000US17119,38.827082,-89.900195
17121,Marion,IL,05000US17121,38.648396,-88.920221
17123,Marshall,IL,05000US17123,41.031119,-89.342371
17125,Mason,IL,05000US17125,40.236993,-89.913575
17127,Massac,IL,05000US17127,37.216119,-88.705658
17129,Menard,IL,05000US17129,40.022569,-89.794133
17131,Mercer,IL,05000US17131,41.204791,-90.741433
17133,Monroe,IL,05000US17133,38.277983,-90.179078
17135,Montgomery,IL,05000US17135,39.228092,-89.478007
17137,Morgan,IL,05000US17137,39.716806,-90.202277
